09/04/2026 04:09:15 Epoch 143/200 summary:  loss_train=0.85086,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.55% (best: 74.74% @ epoch 132)
09/04/2026 04:10:51 Epoch 144/200 summary:  loss_train=0.85048,  acc_train=99.96%,  loss_val=1.16,  acc_val=74.63% (best: 74.74% @ epoch 132)
09/04/2026 04:12:27 Epoch 145/200 summary:  loss_train=0.84970,  acc_train=99.96%,  loss_val=1.16,  acc_val=74.40% (best: 74.74% @ epoch 132)
09/04/2026 04:14:03 Epoch 146/200 summary:  loss_train=0.84947,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.62% (best: 74.74% @ epoch 132)
09/04/2026 04:15:38 Epoch 147/200 summary:  loss_train=0.84957,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.70% (best: 74.74% @ epoch 132)
09/04/2026 04:17:15 Epoch 148/200 summary:  loss_train=0.84861,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.63% (best: 74.74% @ epoch 132)
09/04/2026 04:18:51 Epoch 149/200 summary:  loss_train=0.84890,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.42% (best: 74.74% @ epoch 132)
09/04/2026 04:20:26 Epoch 150/200 summary:  loss_train=0.84819,  acc_train=99.96%,  loss_val=1.15,  acc_val=74.64% (best: 74.74% @ epoch 132)
09/04/2026 04:22:03 Epoch 151/200 summary:  loss_train=0.84585,  acc_train=99.96%,  loss_val=1.16,  acc_val=74.65% (best: 74.74% @ epoch 132)
09/04/2026 04:23:39 Epoch 152/200 summary:  loss_train=0.84524,  acc_train=99.98%,  loss_val=1.16,  acc_val=74.70% (best: 74.74% @ epoch 132)
09/04/2026 04:25:15 Epoch 153/200 summary:  loss_train=0.84493,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.64% (best: 74.74% @ epoch 132)
09/04/2026 04:26:51 Epoch 154/200 summary:  loss_train=0.84427,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.74% (best: 74.74% @ epoch 132)
09/04/2026 04:28:27 Epoch 155/200 summary:  loss_train=0.84431,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.55% (best: 74.74% @ epoch 132)
09/04/2026 04:30:03 Epoch 156/200 summary:  loss_train=0.84415,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.61% (best: 74.74% @ epoch 132)
09/04/2026 04:31:39 Epoch 157/200 summary:  loss_train=0.84386,  acc_train=99.97%,  loss_val=1.17,  acc_val=74.73% (best: 74.74% @ epoch 132)
09/04/2026 04:33:15 Epoch 158/200 summary:  loss_train=0.84330,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.76% (best: 74.76% @ epoch 158)
09/04/2026 04:34:51 Epoch 159/200 summary:  loss_train=0.84412,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.78% (best: 74.78% @ epoch 159)
09/04/2026 04:36:27 Epoch 160/200 summary:  loss_train=0.84340,  acc_train=99.97%,  loss_val=1.17,  acc_val=74.78% (best: 74.78% @ epoch 159)
09/04/2026 04:38:04 Epoch 161/200 summary:  loss_train=0.84349,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.62% (best: 74.78% @ epoch 159)
09/04/2026 04:39:40 Epoch 162/200 summary:  loss_train=0.84382,  acc_train=99.96%,  loss_val=1.16,  acc_val=74.82% (best: 74.82% @ epoch 162)
09/04/2026 04:41:16 Epoch 163/200 summary:  loss_train=0.84345,  acc_train=99.99%,  loss_val=1.16,  acc_val=74.83% (best: 74.83% @ epoch 163)
09/04/2026 04:42:52 Epoch 164/200 summary:  loss_train=0.84336,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.85% (best: 74.85% @ epoch 164)
09/04/2026 04:44:28 Epoch 165/200 summary:  loss_train=0.84311,  acc_train=99.98%,  loss_val=1.16,  acc_val=74.73% (best: 74.85% @ epoch 164)
09/04/2026 04:46:05 Epoch 166/200 summary:  loss_train=0.84270,  acc_train=99.97%,  loss_val=1.16,  acc_val=74.66% (best: 74.85% @ epoch 164)
